"bimac","density","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
124.347702026367,11.484375,0.190815818760048,-2.0776538848877,"25p-50p",2.5,68.5,127.565333992696,210.760117031411,293.954900070126,210.45361328125
0,18.69140625,0.183697230686929,-1.04850029945374,"75p-100p",3,68.5,0,0,0,161.509994506836
0,16.875,0.175447962298376,-1.03308296203613,"75p-100p",3.5,68.5,0,0,0,41.2944450378418
0,6.73828125,0.174782982949825,-1.05657458305359,"75p-100p",4,68.5,0,0,0,6.76360988616943
0,1.7578125,0.173189970301562,-1.08830296993256,"50p-75p",4.5,68.5,0,0,0,0
0,5.2734375,0.173172809252052,-1.0927802324295,"50p-75p",5,68.5,0,0,0,0
124.183982849121,11.19140625,0.173030572887774,-2.00478863716125,"25p-50p",5.5,68.5,124.311116288801,205.383583433671,286.456050578541,3.02777695655823
117.808174133301,15.41015625,0.173553161032915,-2.047523021698,"25p-50p",6,68.5,171.171851224893,282.805667241128,394.439483257363,3.96249985694885
116.787666320801,22.96875,0.176714709118866,-1.98194229602814,"25p-50p",6.5,68.5,255.130667985393,421.520234062822,587.909800140252,6.91694402694702
123.042221069336,34.74609375,0.18041074382308,-2.06188821792603,"25p-50p",7,68.5,385.950219681984,637.656884691974,889.363549701964,17.7269439697266
124.645919799805,38.0859375,0.179132470779585,-2.1464307308197,"0p-25p",7.5,68.5,423.048301506391,698.949367706211,974.850433906031,0
118.59977722168,34.74609375,0.182217429423292,-2.09423446655273,"0p-25p",8,68.5,385.950219681984,637.656884691974,889.363549701964,5.16249990463257
116.500717163086,44.12109375,0.180340696818579,-2.11617517471313,"0p-25p",8.5,68.5,490.085186206634,809.705959819656,1129.32673343268,2.82999992370605
118.230606079102,78.28125,0.185599585562393,-2.12509799003601,"0p-25p",9,68.5,869.526970480828,1436.60977731615,2003.69258415147,0
123.48462677002,135.8203125,0.17894096891226,-2.3420135974884,"0p-25p",9.5,68.5,1508.65532752587,2492.5609759123,3476.46662429874,14.3944444656372
0,235.25390625,0.17312330779346,-1.5263260602951,"25p-50p",10,68.5,2613.13681622794,4317.35647898529,6021.57614174264,20.1786117553711
0,405.46875,0.174356044072335,-1.80876195430756,"25p-50p",10.5,68.5,4503.83730219111,7441.12249927227,10378.4076963534,10.6577768325806
0,600.05859375,0.14032377538621,-2.2494535446167,"0p-25p",11,68.5,6665.28870111838,11012.2161148912,15359.1435286641,432.177795410156
0,748.7109375,0.370881307591283,-2.51568746566772,"0p-25p",11.5,68.5,8316.47876407486,13740.2692623846,19164.0597606943,1101.72607421875
0,827.40234375,0.931774042087529,-2.73664832115173,"0p-25p",12,68.5,9190.56163934114,15184.4061867375,21178.2507341339,3868.27075195312
0,808.41796875,0.938864035666273,-2.68040108680725,"0p-25p",12.5,68.5,8979.68833212873,14836.006809604,20692.3252870792,3785.7607421875
0,614.47265625,0.91155878402851,-2.35842156410217,"0p-25p",13,68.5,6825.39621215003,11276.7415679,15728.0869236501,2522.26196289062
0,431.015625,0.946883347615529,-2.01266956329346,"25p-50p",14.5,68.5,4787.60508597078,7909.95622899521,11032.3073720196,6874.93017578125
0,274.86328125,0,-1.54026699066162,"25p-50p",15,68.5,3053.10704979458,5044.26382139975,7035.42059300491,3551.79907226562
0,68.02734375,0,-1.10217714309692,"50p-75p",15.5,68.5,0,0,0,0
0,0,0.227876680544947,-1.04159474372864,"75p-100p",-4.5,69,0,0,0,0
0,0,0.235418986006875,-1.08121204376221,"50p-75p",-4,69,0,0,0,0.127777993679047
0,0.234375,0.236200733638326,-1.07322335243225,"50p-75p",-3.5,69,0,0,0,0
0,0.76171875,0.200871560551726,-1.07552111148834,"50p-75p",-3,69,0,0,0,1.22888898849487
0,0.76171875,0.198607380969101,-1.06955862045288,"50p-75p",-2.5,69,0,0,0,1.09694397449493
0,0.234375,0.22601292527337,-1.09293878078461,"50p-75p",-2,69,0,0,0,0.969721972942352
0,1.5234375,0.177187239269615,-1.07052075862885,"50p-75p",-1.5,69,0,0,0,2.13361096382141
0,4.453125,0.176860955664709,-1.01122009754181,"75p-100p",-1,69,0,0,0,0.866388976573944
0,4.453125,0.180873866408523,-1.0755900144577,"50p-75p",-0.5,69,0,0,0,27.3822212219238
0,3.28125,0.192434022296489,-1.04473495483398,"75p-100p",0,69,0,0,0,360.313629150391
0,5.91796875,0.189796190166328,-1.0452880859375,"75p-100p",0.5,69,0,0,0,458.196105957031
126.069610595703,8.26171875,0.190098028739309,-1.97106337547302,"25p-50p",1,69,91.7689392498478,151.61824745627,211.467555662693,339.858062744141
121.019584655762,6.50390625,0.20164862932823,-2.01644206047058,"25p-50p",1.5,69,72.243633026476,119.35904586983,166.474458713184,283.116119384766
0,3.92578125,0.204705723474674,-1.05522501468658,"75p-100p",2,69,0,0,0,250.60417175293
0,5.56640625,0.209174077092053,-1.06184661388397,"75p-100p",2.5,69,0,0,0,263.775817871094
0,10.8984375,0.209729525584896,-1.08722221851349,"50p-75p",3,69,0,0,0,280.371398925781
0,10.6640625,0.209305678060658,-1.10604321956635,"50p-75p",3.5,69,0,0,0,157.686950683594
0,4.27734375,0.210769957517875,-1.03702211380005,"75p-100p",4,69,0,0,0,42.0913887023926
0,1.7578125,0.212200397507684,-1.09840190410614,"50p-75p",4.5,69,0,0,0,0
0,4.74609375,0.209239212534403,-1.06244289875031,"75p-100p",5,69,0,0,0,0
0,8.90625,0.207227691334927,-1.07193052768707,"50p-75p",5.5,69,0,0,0,0
0,10.6640625,0.204120177469779,-1.12508594989777,"50p-75p",6,69,0,0,0,0
0,12.5390625,0.205676064215443,-1.11188197135925,"50p-75p",6.5,69,0,0,0,0
0,18.22265625,0.199768837445727,-1.07592344284058,"50p-75p",7,69,0,0,0,4.12472200393677
0,20.33203125,0.201905919112841,-1.11355495452881,"50p-75p",7.5,69,0,0,0,16.7027778625488
0,18.984375,0.199555274898955,-1.0724002122879,"50p-75p",8,69,0,0,0,1.99000000953674
117.965614318848,21.9140625,0.198509592942486,-2.06960654258728,"25p-50p",8.5,69,243.415484251369,402.164713110958,560.913941970547,5.3116660118103
119.396347045898,27.0703125,0.196668179212981,-1.95566773414612,"25p-50p",9,69,300.689715839927,496.791704431184,692.89369302244,1.69611096382141
0,40.95703125,0.19633380980999,-1.11244666576385,"50p-75p",9.5,69,0,0,0,0
0,78.45703125,0.1964064945724,-1.17884027957916,"50p-75p",10,69,0,0,0,0
0,150.8203125,0.194207837476441,-1.31641209125519,"50p-75p",10.5,69,0,0,0,6.24555492401123
0,248.671875,0.192642290264164,-1.55006849765778,"25p-50p",11,69,2762.17998706634,4563.60171776178,6365.02344845722,18.1388893127441
0,362.34375,0.187915628170147,-1.72007250785828,"25p-50p",11.5,69,4024.81645617772,6649.69675368493,9274.57705119215,19.1624984741211
0,479.4140625,0.183002873337731,-1.99135446548462,"25p-50p",12,69,5325.20185065429,8798.15957934187,12271.1173080295,19.1130542755127
0,535.01953125,0.173675261799179,-2.03711438179016,"25p-50p",12.5,69,5942.85237085362,9818.62565619294,13694.3989415323,0.327221989631653
0,446.66015625,0.173544850024807,-1.92132782936096,"25p-50p",13,69,4961.38031135879,8197.06312311453,11432.7459348703,56.8549995422363
0,271.23046875,0.163120939805654,-1.51200890541077,"25p-50p",13.5,69,3012.75475026628,4977.59480478777,6942.43485930926,2254.38891601562
0,186.9140625,0.161125887779578,-1.42487645149231,"25p-50p",14,69,2076.19089508521,3430.22843535817,4784.26597563114,4947.50537109375
0,0,0.197749248770854,-1.02255594730377,"75p-100p",-4.5,69.5,0,0,0,0.985278010368347
0,0,0.204477147062736,-1.03367877006531,"75p-100p",-4,69.5,0,0,0,0.767221987247467
0,0,0.229520666595754,-1.05494248867035,"75p-100p",-3.5,69.5,0,0,0,0.808332979679108
0,0,0.226385637345428,-1.08892107009888,"50p-75p",-3,69.5,0,0,0,0.449443995952606
0,0,0.221491392323477,-1.06020438671112,"75p-100p",-2.5,69.5,0,0,0,0.773055970668793
0,0,0.219230611990353,-1.05743110179901,"75p-100p",-2,69.5,0,0,0,0
0,0.46875,0.210459141887947,-1.05963575839996,"75p-100p",-1.5,69.5,0,0,0,0
0,1.5234375,0.184138605702625,-1.06665766239166,"50p-75p",-1,69.5,0,0,0,0
0,1.5234375,0.189275143184316,-1.02390098571777,"75p-100p",-0.5,69.5,0,0,0,0
0,1.46484375,0.210182334636218,-1.0738331079483,"50p-75p",0,69.5,0,0,0,0
0,2.98828125,0.212938964464275,-1.01955473423004,"75p-100p",0.5,69.5,0,0,0,92.2891693115234
0,3.22265625,0.210728153076944,-1.0569007396698,"75p-100p",1,69.5,0,0,0,234.574722290039
0,1.7578125,0.204896524238421,-1.03929305076599,"75p-100p",1.5,69.5,0,0,0,312.067230224609
0,0.76171875,0.210961817773506,-0.998641192913055,"75p-100p",2,69.5,0,0,0,276.203063964844
0,1.171875,0.20855864765019,-1.02560520172119,"75p-100p",2.5,69.5,0,0,0,232.498062133789
0,3.046875,0.2122247816826,-1.04696917533875,"75p-100p",3,69.5,0,0,0,228.885559082031
0,3.515625,0.210307368641656,-1.08578884601593,"50p-75p",3.5,69.5,0,0,0,182.022506713867
125.895561218262,3.45703125,0.216117344113526,-2.01588225364685,"25p-50p",4,69.5,38.3997689059647,63.443096453333,88.4864240007013,215.9697265625
0,4.74609375,0.21582708091563,-1.08992505073547,"50p-75p",4.5,69.5,0,0,0,203.808059692383
0,4.6875,0.210895123225294,-1.11768746376038,"50p-75p",5,69.5,0,0,0,25.4308338165283
0,4.27734375,0.208870177390477,-1.06392288208008,"50p-75p",5.5,69.5,0,0,0,0
0,4.74609375,0.208431803359889,-1.09139347076416,"50p-75p",6,69.5,0,0,0,0
0,4.39453125,0.205670601655014,-1.04287850856781,"75p-100p",6.5,69.5,0,0,0,0
0,4.51171875,0.207186302979472,-1.07961583137512,"50p-75p",7,69.5,0,0,0,0
0,5.33203125,0.205983510931222,-1.06207132339478,"75p-100p",7.5,69.5,0,0,0,1.0161110162735
0,5.859375,0.203864106495504,-1.05524551868439,"75p-100p",8,69.5,0,0,0,3.0247220993042
0,6.97265625,0.19795150506946,-1.05553686618805,"75p-100p",8.5,69.5,0,0,0,0.870832979679108
0,6.5625,0.193908189984141,-1.05318760871887,"75p-100p",9,69.5,0,0,0,1.63305604457855
0,5.15625,0.194574827193364,-1.03033483028412,"75p-100p",9.5,69.5,0,0,0,3.657222032547
0,8.203125,0.193619220969135,-1.09591627120972,"50p-75p",10,69.5,0,0,0,10.3186111450195
125.436614990234,18.92578125,0.19560769180026,-2.04457879066467,"25p-50p",10.5,69.5,210.222463671637,347.324070414009,484.425677156381,2.4488890171051
0,36.5625,0.19156502757973,-1.11805725097656,"50p-75p",11,69.5,0,0,0,1.78277802467346
0,70.078125,0.190504200610078,-1.20843720436096,"50p-75p",11.5,69.5,0,0,0,4.59166717529297
0,128.84765625,0.190268176692816,-1.24637997150421,"50p-75p",12,69.5,0,0,0,17.3199996948242
0,176.30859375,0.187857837907523,-1.39907455444336,"25p-50p",12.5,69.5,1958.3882142042,3235.59791911998,4512.80762403576,14.935001373291
0,178.9453125,0.184719000430958,-1.36363887786865,"50p-75p",13,69.5,0,0,0,25.7349987030029
0,155.21484375,0.180943007004757,-1.37865996360779,"50p-75p",13.5,69.5,0,0,0,2.54305601119995
122.285148620605,123.1640625,0.176509500860371,-2.2527859210968,"0p-25p",14,69.5,1368.07312271759,2260.29472448993,3152.51632626227,2.8438880443573
124.142875671387,81.328125,0.174078620116727,-2.19242095947266,"0p-25p",14.5,69.5,903.370834601339,1492.52572673265,2081.68061886395,11.8136100769043
0,42.24609375,0.173161105865454,-1.1454815864563,"50p-75p",15,69.5,0,0,0,22.3622207641602
0,11.66015625,0.173664112567345,-1.06620419025421,"50p-75p",15.5,69.5,0,0,0,0
0,0,0.196127390823086,-1.04995656013489,"75p-100p",-4.5,70,0,0,0,0
0,0,0.212735873098707,-1.05681908130646,"75p-100p",-4,70,0,0,0,0
0,0,0.187557971391861,-1.06854093074799,"50p-75p",-3.5,70,0,0,0,0
0,0,0.198482339642717,-1.05844259262085,"75p-100p",-3,70,0,0,0,0
0,0,0.174658085385572,-1.09326410293579,"50p-75p",-2.5,70,0,0,0,1.16250002384186
0,0,0.177243987121874,-1.04006087779999,"75p-100p",-2,70,0,0,0,0
0,0,0.191292772323426,-1.05974292755127,"75p-100p",-1.5,70,0,0,0,0
0,0,0.198666646541904,-1.03074657917023,"75p-100p",-1,70,0,0,0,2.44722199440002
0,0,0.208668689957133,-1.07306635379791,"50p-75p",-0.5,70,0,0,0,2.13611102104187
0,0.234375,0.213153733523571,-1.07491850852966,"50p-75p",0,70,0,0,0,0
0,0.76171875,0.209897757676379,-1.04324686527252,"75p-100p",0.5,70,0,0,0,0.588889002799988
0,0.76171875,0.19955378482678,-1.02936983108521,"75p-100p",1,70,0,0,0,0
0,0.234375,0.214882187215898,-1.07190811634064,"50p-75p",1.5,70,0,0,0,102.489723205566
0,0,0.206796341894734,-1.07266402244568,"50p-75p",2,70,0,0,0,304.397766113281
0,0,0.208557594793481,-1.02847945690155,"75p-100p",2.5,70,0,0,0,114.613334655762
0,0.234375,0.209229190962898,-1.03580975532532,"75p-100p",3,70,0,0,0,79.3602752685547
0,2.28515625,0.209008521284509,-1.08190059661865,"50p-75p",3.5,70,0,0,0,85.3000030517578
123.932899475098,6.97265625,0.209688863818856,-2.03367018699646,"25p-50p",4,70,77.4503813527084,127.961499626214,178.472617899719,134.50862121582
124.354148864746,9.90234375,0.211894310062109,-2.02236604690552,"25p-50p",4.5,70,109.992558391662,181.726835603615,253.461112815568,201.165832519531
0,6.73828125,0.209787356376203,-1.03755390644073,"75p-100p",5,70,0,0,0,230.03694152832
0,2.51953125,0.208066298976428,-1.09458982944489,"50p-75p",5.5,70,0,0,0,222.061386108398
0,2.2265625,0.204924501764307,-1.08327722549438,"50p-75p",6,70,0,0,0,59.4763870239258
0,2.2265625,0.201247200230034,-1.09055125713348,"50p-75p",6.5,70,0,0,0,0
0,0.76171875,0.200828810936797,-1.04289448261261,"75p-100p",7,70,0,0,0,0
0,0.234375,0.199322109691212,-1.03837621212006,"75p-100p",7.5,70,0,0,0,0
0,0.76171875,0.198139332507267,-1.05369877815247,"75p-100p",8,70,0,0,0,11.9569444656372
0,0.76171875,0.190589127968484,-1.06518220901489,"50p-75p",8.5,70,0,0,0,8.02499961853027
0,0.234375,0.187824255222422,-1.02301943302155,"75p-100p",9,70,0,0,0,6.20333385467529
0,0,0.188260111025634,-1.02820527553558,"75p-100p",9.5,70,0,0,0,7.45639038085938
0,0.99609375,0.187642035555797,-1.03410589694977,"75p-100p",10,70,0,0,0,2.93916583061218
0,2.98828125,0.189770994379812,-1.06757247447968,"50p-75p",10.5,70,0,0,0,1.99972200393677
0,3.22265625,0.189393447138989,-1.06292927265167,"75p-100p",11,70,0,0,0,0.644999980926514
0,4.98046875,0.187344272110455,-1.04563987255096,"75p-100p",11.5,70,0,0,0,0
0,12.59765625,0.185106639085953,-1.05950975418091,"75p-100p",12,70,0,0,0,0
0,23.203125,0.183661740502023,-1.10096108913422,"50p-75p",12.5,70,0,0,0,0
0,32.6953125,0.183005557727132,-1.08095407485962,"50p-75p",13,70,0,0,0,1.39611101150513
123.020973205566,37.8515625,0.179494336220303,-2.10754013061523,"0p-25p",13.5,70,420.444927343274,694.648140828019,968.851354312763,16.3397235870361
120.451591491699,43.88671875,0.17710125467827,-2.06978106498718,"25p-50p",14,70,487.481812043518,805.404732941464,1123.32765383941,10.7536115646362
0,47.34375,0.175275961335224,-1.11637187004089,"50p-75p",14.5,70,0,0,0,9.25611114501953
0,31.11328125,0.174974539870274,-1.15890669822693,"50p-75p",15,70,0,0,0,16.9238910675049
0,8.14453125,0.173022792656044,-1.07208812236786,"50p-75p",15.5,70,0,0,0,0
0,0,0.174464300144915,-1.03958857059479,"75p-100p",-4.5,70.5,0,0,0,0
0,0,0.175570386752111,-1.06508898735046,"50p-75p",-4,70.5,0,0,0,0
0,0,0.196173396047454,-1.0549099445343,"75p-100p",-3.5,70.5,0,0,0,0
0,0,0.201360563148007,-1.0231591463089,"75p-100p",-3,70.5,0,0,0,2.09500002861023
0,0,0.178373145426841,-1.08787107467651,"50p-75p",-2.5,70.5,0,0,0,0
0,0,0.191688589091769,-1.01856732368469,"75p-100p",-2,70.5,0,0,0,0
0,0,0.193728851145731,-1.03969073295593,"75p-100p",-1.5,70.5,0,0,0,0
0,0,0.186920630362979,-1.02048337459564,"75p-100p",-1,70.5,0,0,0,0
0,0,0.208947643274717,-1.01183533668518,"75p-100p",-0.5,70.5,0,0,0,0
0,0,0.198896946795774,-1.04784619808197,"75p-100p",0,70.5,0,0,0,0.885555982589722
0,0,0.218644720541724,-1.02545690536499,"75p-100p",0.5,70.5,0,0,0,0
0,0,0.19521690018371,-1.04776012897491,"75p-100p",1,70.5,0,0,0,0
0,0,0.196935117117075,-1.05793166160583,"75p-100p",1.5,70.5,0,0,0,0
0,0,0.207989048435566,-1.04593551158905,"75p-100p",2,70.5,0,0,0,73.5999984741211
0,0,0.21059032517311,-1.05757308006287,"75p-100p",2.5,70.5,0,0,0,175.370834350586
0,0.76171875,0.210984050800211,-1.02567279338837,"75p-100p",3,70.5,0,0,0,210.267227172852
0,3.75,0.204789318538815,-1.01308941841125,"75p-100p",3.5,70.5,0,0,0,147.376937866211
0,8.4375,0.206048913532079,-1.11340391635895,"50p-75p",4,70.5,0,0,0,141.589172363281
121.847602844238,10.4296875,0.209880059939965,-1.99355399608612,"25p-50p",4.5,70.5,115.850150258673,191.404596079547,266.959041900421,197.621383666992
0,6.73828125,0.206042137793904,-1.04947566986084,"75p-100p",5,70.5,0,0,0,75.4252777099609
0,1.9921875,0.205960325387363,-1.06249046325684,"75p-100p",5.5,70.5,0,0,0,75.879997253418
0,0.76171875,0.20515911642791,-1.0684210062027,"50p-75p",6,70.5,0,0,0,249.982772827148
0,0.76171875,0.200125126513863,-1.06062889099121,"75p-100p",6.5,70.5,0,0,0,159.785552978516
0,0.234375,0.19604379920147,-1.04954767227173,"75p-100p",7,70.5,0,0,0,14.8599996566772
0,0,0.193131887902435,-1.04976940155029,"75p-100p",7.5,70.5,0,0,0,0
0,0,0.19088461411362,-1.01444745063782,"75p-100p",8,70.5,0,0,0,1.66083300113678
0,0,0.188626840248613,-1.01984477043152,"75p-100p",8.5,70.5,0,0,0,0.0524999983608723
0,0,0.18555380619096,-1.02567005157471,"75p-100p",9,70.5,0,0,0,0
0,0,0.183636671656468,-1.06605112552643,"50p-75p",9.5,70.5,0,0,0,1.35638904571533
0,0.234375,0.183423099857325,-1.04580330848694,"75p-100p",10,70.5,0,0,0,0
0,0.76171875,0.183055113599063,-1.02927088737488,"75p-100p",10.5,70.5,0,0,0,1.89777791500092
0,0.76171875,0.181354423921178,-1.0987457036972,"50p-75p",11,70.5,0,0,0,0
0,0.9375,0.181355498555866,-1.04627370834351,"75p-100p",11.5,70.5,0,0,0,0.64055597782135
0,2.28515625,0.180273851881141,-1.06144821643829,"75p-100p",12,70.5,0,0,0,0.851666986942291
0,3.45703125,0.179167368589872,-1.07005643844604,"50p-75p",12.5,70.5,0,0,0,0.69083297252655
0,5.2734375,0.177415392982909,-1.07236266136169,"50p-75p",13,70.5,0,0,0,1.70444393157959
0,7.734375,0.176757201602301,-1.05518627166748,"75p-100p",13.5,70.5,0,0,0,3.56833291053772
0,10.3125,0.175287435617665,-1.12305653095245,"50p-75p",14,70.5,0,0,0,5.10416698455811
0,11.3671875,0.174420272625339,-1.03140687942505,"75p-100p",14.5,70.5,0,0,0,56.4736137390137
0,7.03125,0.173193995865007,-1.09087693691254,"50p-75p",15,70.5,0,0,0,49.9969444274902
0,1.640625,0.173102726856806,-1.0238025188446,"75p-100p",15.5,70.5,0,0,0,0
0,0,0.173283261366819,-1.06771981716156,"50p-75p",-4.5,71,0,0,0,0
0,0,0.17423888010552,-1.04279160499573,"75p-100p",-4,71,0,0,0,0
0,0,0.173063785152139,-1.0224597454071,"75p-100p",-3.5,71,0,0,0,0
0,0,0.185024141070881,-1.07627499103546,"50p-75p",-3,71,0,0,0,0
0,0,0.184294892780022,-1.05986452102661,"75p-100p",-2.5,71,0,0,0,0
0,0,0.190992029781335,-1.04492247104645,"75p-100p",-2,71,0,0,0,0
0,0,0.189328702594711,-1.04324531555176,"75p-100p",-1.5,71,0,0,0,0
0,0,0.176927952366186,-1.04417896270752,"75p-100p",-1,71,0,0,0,2.89861106872559
0,0,0.229656991370321,-1.07633125782013,"50p-75p",-0.5,71,0,0,0,0
0,0,0.178993010171695,-1.01607978343964,"75p-100p",0,71,0,0,0,0
0,0,0.192144023231348,-1.01228809356689,"75p-100p",0.5,71,0,0,0,1.21611094474792
0,0,0.212712807515966,-1.06799113750458,"50p-75p",1,71,0,0,0,0.800832986831665
0,0,0.200289101886295,-1.08004760742188,"50p-75p",1.5,71,0,0,0,0
0,0,0.199118432879912,-1.05757892131805,"75p-100p",2,71,0,0,0,4.59250020980835
0,0,0.208298435277895,-1.02442443370819,"75p-100p",2.5,71,0,0,0,66.2961120605469
0,0.76171875,0.205080013052003,-1.04178404808044,"75p-100p",3,71,0,0,0,94.5900039672852
0,2.6953125,0.204478955833498,-1.08972120285034,"50p-75p",3.5,71,0,0,0,178.016662597656
0,4.74609375,0.20111453838238,-1.10087966918945,"50p-75p",4,71,0,0,0,81.7300033569336
0,5.2734375,0.205016236983976,-1.04470002651215,"75p-100p",4.5,71,0,0,0,93.2222213745117
0,3.45703125,0.20243076344884,-1.06665694713593,"50p-75p",5,71,0,0,0,104.896385192871
0,0.99609375,0.203294264218345,-1.09591889381409,"50p-75p",5.5,71,0,0,0,108.084167480469
0,0,0.20160407118525,-1.02307057380676,"75p-100p",6,71,0,0,0,110.119720458984
0,0,0.19971434624369,-1.06077539920807,"75p-100p",6.5,71,0,0,0,169.737503051758
0,0,0.196878043482791,-1.05569112300873,"75p-100p",7,71,0,0,0,489.669158935547
0,0,0.190543841771696,-1.06483936309814,"50p-75p",7.5,71,0,0,0,401.651672363281
0,0,0.186654431559551,-1.0887508392334,"50p-75p",8,71,0,0,0,24.8655548095703
0,0,0.184683574916148,-1.05760169029236,"75p-100p",8.5,71,0,0,0,0
0,0,0.182189884908877,-1.07784461975098,"50p-75p",9,71,0,0,0,1.13055598735809
0,0,0.179674322808873,-1.06312847137451,"75p-100p",9.5,71,0,0,0,0
0,0,0.177916940828137,-1.10863864421844,"50p-75p",10,71,0,0,0,0
0,0,0.177296595197452,-1.02392768859863,"75p-100p",10.5,71,0,0,0,0
0,0.46875,0.176441618027663,-1.05352175235748,"75p-100p",11,71,0,0,0,0
0,1.5234375,0.175158980078221,-1.0560188293457,"75p-100p",11.5,71,0,0,0,3.46444487571716
0,1.5234375,0.173977103571612,-1.05334198474884,"75p-100p",12,71,0,0,0,2.33555603027344
0,0.46875,0.173470367404093,-1.08246064186096,"50p-75p",12.5,71,0,0,0,1.61416697502136
0,0.234375,0.173066036960046,-1.05496335029602,"75p-100p",13,71,0,0,0,0
0,0.99609375,0.173053757210242,-1.09319603443146,"50p-75p",13.5,71,0,0,0,3.49138808250427
0,1.5234375,0.173238478279598,-1.04017400741577,"75p-100p",14,71,0,0,0,23.4152774810791
0,0.99609375,0.173501058316569,-1.0659544467926,"50p-75p",14.5,71,0,0,0,83.7216644287109
0,0.234375,0.173876934966128,-1.04050862789154,"75p-100p",15,71,0,0,0,45.4541664123535
0,0,0.174268251882334,-1.02537441253662,"75p-100p",15.5,71,0,0,0,0
0,0,0.17445465699893,-1.02287638187408,"75p-100p",-4.5,71.5,0,0,0,0
0,0,0.185207270231795,-1.01763343811035,"75p-100p",-4,71.5,0,0,0,0
0,0,0.173067448764074,-1.06835556030273,"50p-75p",-3.5,71.5,0,0,0,0
0,0,0.174308183048493,-1.0240865945816,"75p-100p",-3,71.5,0,0,0,0
0,0,0.174358954792519,-1.04742193222046,"75p-100p",-2.5,71.5,0,0,0,0
0,0,0.174382710957202,-1.0763121843338,"50p-75p",-2,71.5,0,0,0,0
0,0,0.174291479848991,-1.07765030860901,"50p-75p",-1.5,71.5,0,0,0,1.55611097812653
0,0,0.173855478807633,-1.04484820365906,"75p-100p",-1,71.5,0,0,0,0.361110985279083
0,0,0.174087467798102,-1.03099882602692,"75p-100p",-0.5,71.5,0,0,0,0
0,0,0.175962897876654,-1.08125710487366,"50p-75p",0,71.5,0,0,0,0
0,0,0.186749199738306,-0.998648047447205,"75p-100p",0.5,71.5,0,0,0,1.49722301959991
0,0,0.185657806708745,-1.06025922298431,"75p-100p",1,71.5,0,0,0,0
0,0,0.188114090703273,-0.993792772293091,"75p-100p",1.5,71.5,0,0,0,0
0,0,0.177724151194283,-1.05876040458679,"75p-100p",2,71.5,0,0,0,17.1922206878662
0,0,0.189280579496022,-1.04569101333618,"75p-100p",2.5,71.5,0,0,0,33.4311103820801
0,0.234375,0.196850846162453,-1.06413185596466,"50p-75p",3,71.5,0,0,0,20.5713901519775
0,0.76171875,0.206740386923793,-1.06371927261353,"50p-75p",3.5,71.5,0,0,0,99.295280456543
0,0.99609375,0.198278821700495,-1.07133173942566,"50p-75p",4,71.5,0,0,0,183.28889465332
0,1.23046875,0.204860263720863,-1.05071425437927,"75p-100p",4.5,71.5,0,0,0,140.332778930664
0,1.5234375,0.187993100918882,-1.06375098228455,"50p-75p",5,71.5,0,0,0,154.065277099609
0,0.99609375,0.193356094227667,-1.07666051387787,"50p-75p",5.5,71.5,0,0,0,130.674163818359
0,0.234375,0.197188484039027,-1.05063879489899,"75p-100p",6,71.5,0,0,0,159.867782592773
0,0,0.194830043776124,-1.0337940454483,"75p-100p",6.5,71.5,0,0,0,76.1530532836914
0,0,0.190293242907147,-1.07618498802185,"50p-75p",7,71.5,0,0,0,104.050834655762
0,0,0.186211521700553,-1.08616280555725,"50p-75p",7.5,71.5,0,0,0,143.639450073242
0,0,0.183242128301076,-1.06854975223541,"50p-75p",8,71.5,0,0,0,164.162780761719
0,0,0.180375101314357,-1.03526699542999,"75p-100p",8.5,71.5,0,0,0,214.91667175293
0,0,0.177933737978566,-0.997620463371277,"75p-100p",9,71.5,0,0,0,123.626945495605
0,0,0.175836274364092,-1.0584192276001,"75p-100p",9.5,71.5,0,0,0,26.3875007629395
0,0,0.174623371741954,-1.05248773097992,"75p-100p",10,71.5,0,0,0,0
0,0,0.173813752005383,-1.05196583271027,"75p-100p",10.5,71.5,0,0,0,0.866666972637177
0,1.5234375,0.173462078873145,-1.08421003818512,"50p-75p",11,71.5,0,0,0,2.2444441318512
0,4.453125,0.173048819772669,-1.05780470371246,"75p-100p",11.5,71.5,0,0,0,0.169443994760513
0,4.453125,0.173187099747003,-1.01283466815948,"75p-100p",12,71.5,0,0,0,0
0,1.5234375,0.173387496660246,-1.05312740802765,"75p-100p",12.5,71.5,0,0,0,0
0,0,0.173989773505984,-1.04526805877686,"75p-100p",13,71.5,0,0,0,3.11472201347351
0,0,0.174392785048853,-1.06066131591797,"75p-100p",13.5,71.5,0,0,0,4.70555591583252
0,0,0.173063094270702,-1.01864445209503,"75p-100p",14,71.5,0,0,0,5.28833389282227
0,0,0.169479895637966,-1.02326905727386,"75p-100p",14.5,71.5,0,0,0,11.3027782440186
0,0,0.15950444219548,-1.04079210758209,"75p-100p",15,71.5,0,0,0,14.5299997329712
0,0,0.143711833667679,-1.00957417488098,"75p-100p",15.5,71.5,0,0,0,0
0,0,0.174622866190457,-1.09421837329865,"50p-75p",-4.5,72,0,0,0,0
0,0,0.179488938311721,-1.0200651884079,"75p-100p",-4,72,0,0,0,0
0,0,0.173256675000655,-1.07413446903229,"50p-75p",-3.5,72,0,0,0,0
