"bimac","density","density_freq","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,11.1328125,2.2265625,-0.605139672756195,"50p-75p",14.5,72.5,0,0,0,382.783874511719
0,11.1328125,2.2265625,-0.576467216014862,"50p-75p",15,72.5,0,0,0,1590.59216308594
0,3.80859375,0.76171875,-0.568864107131958,"50p-75p",15.5,72.5,0,0,0,0
0,0,0,-0.542323708534241,"75p-100p",-4.5,73,0,0,0,0
0,0,0,-0.504731237888336,"75p-100p",-4,73,0,0,0,0
0,0,0,-0.549289762973785,"50p-75p",-3.5,73,0,0,0,0
0,0,0,-0.472680568695068,"75p-100p",-3,73,0,0,0,0
0,0,0,-0.568752765655518,"50p-75p",-2.5,73,0,0,0,0
0,0.234375,0,-0.58247697353363,"50p-75p",-2,73,0,0,0,1.95277798175812
0,0.76171875,0,-0.558743715286255,"50p-75p",-1.5,73,0,0,0,0
0,0.76171875,0,-0.516278386116028,"75p-100p",-1,73,0,0,0,0
0,0.234375,0,-0.548116028308868,"75p-100p",-0.5,73,0,0,0,1.88555598258972
0,0,0,-0.488502651453018,"75p-100p",0,73,0,0,0,0
0,0,0,-0.585636258125305,"50p-75p",0.5,73,0,0,0,12.0491676330566
0,0,0,-0.538307428359985,"75p-100p",1,73,0,0,0,9.30666542053223
0,0,0,-0.535048007965088,"75p-100p",1.5,73,0,0,0,38.4111099243164
0,0,0,-0.496438086032867,"75p-100p",2,73,0,0,0,22.1369457244873
0,0,0,-0.545225620269775,"75p-100p",2.5,73,0,0,0,5.83611106872559
0,0,0,-0.556456685066223,"50p-75p",3,73,0,0,0,3.00638794898987
0,0,0,-0.536813378334045,"75p-100p",3.5,73,0,0,0,3.82055497169495
0,0,0,-0.552042722702026,"50p-75p",4,73,0,0,0,22.0241661071777
0,0.234375,0,-0.534836709499359,"75p-100p",4.5,73,0,0,0,16.3686122894287
0,0.76171875,0,-0.524593830108643,"75p-100p",5,73,0,0,0,8.58611106872559
0,0.76171875,0,-0.467741876840591,"75p-100p",5.5,73,0,0,0,7.61722326278687
0,0.234375,0,-0.536260843276978,"75p-100p",6,73,0,0,0,33.2997245788574
0,0,0,-0.521423041820526,"75p-100p",6.5,73,0,0,0,58.4047241210938
0,0,0,-0.541429162025452,"75p-100p",7,73,0,0,0,128.285003662109
0,0.234375,0,-0.535952627658844,"75p-100p",7.5,73,0,0,0,119.56916809082
0,0.76171875,0,-0.49792093038559,"75p-100p",8,73,0,0,0,13.7608327865601
0,2.28515625,0.76171875,-0.545425772666931,"75p-100p",8.5,73,0,0,0,0
0,4.6875,2.2265625,-0.533288538455963,"75p-100p",9,73,0,0,0,0
122.937873840332,5.21484375,2.2265625,-1.44402420520782,"25p-50p",9.5,73,57.9250751293366,95.7022980397735,133.47952095021,0
0,3.75,0.76171875,-0.525545597076416,"75p-100p",10,73,0,0,0,0.56972199678421
0,2.2265625,0,-0.510004699230194,"75p-100p",10.5,73,0,0,0,3.91888904571533
0,0.76171875,0,-0.513387501239777,"75p-100p",11,73,0,0,0,0
0,0,0,-0.522947430610657,"75p-100p",11.5,73,0,0,0,2.77888894081116
0,0,0,-0.503174781799316,"75p-100p",12,73,0,0,0,0
0,0,0,-0.507504045963287,"75p-100p",12.5,73,0,0,0,0
0,0,0,-0.580613851547241,"50p-75p",13,73,0,0,0,0
0,0,0,-0.543967604637146,"75p-100p",13.5,73,0,0,0,2.20166707038879
0,3.80859375,0.76171875,-0.581796288490295,"50p-75p",14,73,0,0,0,3.65472292900085
0,11.1328125,2.2265625,-0.643796145915985,"50p-75p",14.5,73,0,0,0,443.703887939453
0,11.1328125,2.2265625,-0.554224133491516,"50p-75p",15,73,0,0,0,907.276672363281
0,3.80859375,0.76171875,-0.526378333568573,"75p-100p",15.5,73,0,0,0,0
0,0,0,-0.560571849346161,"50p-75p",-4.5,73.5,0,0,0,0
0,0,0,-0.526593565940857,"75p-100p",-4,73.5,0,0,0,0
0,0,0,-0.558627128601074,"50p-75p",-3.5,73.5,0,0,0,0
0,0,0,-0.53500235080719,"75p-100p",-3,73.5,0,0,0,3.86777710914612
0,0,0,-0.579771399497986,"50p-75p",-2.5,73.5,0,0,0,0.994166970252991
0,0.76171875,0,-0.542576551437378,"75p-100p",-2,73.5,0,0,0,2.66583395004272
0,2.2265625,0,-0.551304697990417,"50p-75p",-1.5,73.5,0,0,0,0
0,2.2265625,0,-0.535145878791809,"75p-100p",-1,73.5,0,0,0,0
0,0.76171875,0,-0.514369368553162,"75p-100p",-0.5,73.5,0,0,0,0.582221984863281
0,0,0,-0.559830248355865,"50p-75p",0,73.5,0,0,0,3.84388899803162
0,0,0,-0.548929333686829,"50p-75p",0.5,73.5,0,0,0,17.7377758026123
0,0,0,-0.538798034191132,"75p-100p",1,73.5,0,0,0,23.730001449585
0,0,0,-0.533439159393311,"75p-100p",1.5,73.5,0,0,0,11.8466672897339
0,0,0,-0.540843069553375,"75p-100p",2,73.5,0,0,0,9.72472286224365
0,0,0,-0.566648364067078,"50p-75p",2.5,73.5,0,0,0,9.60833358764648
0,0,0,-0.537939071655273,"75p-100p",3,73.5,0,0,0,3.03222107887268
0,0,0,-0.504708766937256,"75p-100p",3.5,73.5,0,0,0,10.4036121368408
0,0,0,-0.527708411216736,"75p-100p",4,73.5,0,0,0,46.7255554199219
0,0,0,-0.544411718845367,"75p-100p",4.5,73.5,0,0,0,27.0436096191406
0,0,0,-0.482555568218231,"75p-100p",5,73.5,0,0,0,10.6894445419312
0,0,0,-0.54885321855545,"50p-75p",5.5,73.5,0,0,0,0
0,0,0,-0.504767715930939,"75p-100p",6,73.5,0,0,0,11.3280553817749
0,0,0,-0.525870442390442,"75p-100p",6.5,73.5,0,0,0,40.0808334350586
0,0,0,-0.545998215675354,"75p-100p",7,73.5,0,0,0,57.0516662597656
0,0.76171875,0,-0.518943190574646,"75p-100p",7.5,73.5,0,0,0,0
0,2.2265625,0,-0.541762471199036,"75p-100p",8,73.5,0,0,0,0
0,3.75,0.76171875,-0.560506880283356,"50p-75p",8.5,73.5,0,0,0,0
0,5.21484375,2.2265625,-0.534002959728241,"75p-100p",9,73.5,0,0,0,0
0,4.6875,2.2265625,-0.576420068740845,"50p-75p",9.5,73.5,0,0,0,0
0,2.28515625,0.76171875,-0.538914799690247,"75p-100p",10,73.5,0,0,0,0
0,0.76171875,0,-0.502583026885986,"75p-100p",10.5,73.5,0,0,0,0.544722020626068
0,0.234375,0,-0.5372154712677,"75p-100p",11,73.5,0,0,0,1.80333399772644
0,0,0,-0.521416306495667,"75p-100p",11.5,73.5,0,0,0,0
0,0,0,-0.540408611297607,"75p-100p",12,73.5,0,0,0,0
0,0,0,-0.525201261043549,"75p-100p",12.5,73.5,0,0,0,0
0,0,0,-0.549152016639709,"50p-75p",13,73.5,0,0,0,5.79111099243164
0,0,0,-0.474047809839249,"75p-100p",13.5,73.5,0,0,0,0
0,1.40625,0.234375,-0.526020526885986,"75p-100p",14,73.5,0,0,0,15.288890838623
0,4.5703125,0.76171875,-0.565498411655426,"50p-75p",14.5,73.5,0,0,0,7.04222202301025
0,4.5703125,0.76171875,-0.516032338142395,"75p-100p",15,73.5,0,0,0,560.935852050781
0,1.40625,0.234375,-0.556345820426941,"50p-75p",15.5,73.5,0,0,0,0
0,0,0,-0.537683367729187,"75p-100p",-4.5,74,0,0,0,0
0,0,0,-0.533614754676819,"75p-100p",-4,74,0,0,0,2.21250009536743
0,0,0,-0.513360500335693,"75p-100p",-3.5,74,0,0,0,0
0,0,0,-0.559551894664764,"50p-75p",-3,74,0,0,0,0
0,0,0,-0.577750265598297,"50p-75p",-2.5,74,0,0,0,0
0,0.76171875,0,-0.572262704372406,"50p-75p",-2,74,0,0,0,0
0,2.2265625,0,-0.540836870670319,"75p-100p",-1.5,74,0,0,0,0
0,2.2265625,0,-0.530578196048737,"75p-100p",-1,74,0,0,0,0
0,0.76171875,0,-0.517857193946838,"75p-100p",-0.5,74,0,0,0,0
0,0,0,-0.541364014148712,"75p-100p",0,74,0,0,0,11.6022205352783
0,0,0,-0.544145047664642,"75p-100p",0.5,74,0,0,0,25.6055564880371
0,0,0,-0.549896836280823,"50p-75p",1,74,0,0,0,7.76750135421753
0,0,0,-0.513054251670837,"75p-100p",1.5,74,0,0,0,3.00222301483154
0,0,0,-0.52084869146347,"75p-100p",2,74,0,0,0,3
0,0,0,-0.534812927246094,"75p-100p",2.5,74,0,0,0,5.00416612625122
0,0,0,-0.531352639198303,"75p-100p",3,74,0,0,0,3.10944390296936
0,0,0,-0.481786280870438,"75p-100p",3.5,74,0,0,0,3.89083290100098
0,0,0,-0.548654556274414,"75p-100p",4,74,0,0,0,12.3077764511108
0,0,0,-0.576949596405029,"50p-75p",4.5,74,0,0,0,0
0,0,0,-0.518782317638397,"75p-100p",5,74,0,0,0,1.09166705608368
0,0,0,-0.51630687713623,"75p-100p",5.5,74,0,0,0,0
0,0,0,-0.518231928348541,"75p-100p",6,74,0,0,0,0
0,0,0,-0.542629897594452,"75p-100p",6.5,74,0,0,0,0
0,0,0,-0.547935843467712,"75p-100p",7,74,0,0,0,0
0,0.76171875,0,-0.524767398834229,"75p-100p",7.5,74,0,0,0,0
0,2.2265625,0,-0.528590083122253,"75p-100p",8,74,0,0,0,0
0,2.6953125,0.234375,-0.549016118049622,"50p-75p",8.5,74,0,0,0,0
0,2.28515625,0.76171875,-0.507302284240723,"75p-100p",9,74,0,0,0,0
0,1.5234375,0.76171875,-0.576047658920288,"50p-75p",9.5,74,0,0,0,0
0,0.46875,0.234375,-0.566285014152527,"50p-75p",10,74,0,0,0,0
0,0,0,-0.553417801856995,"50p-75p",10.5,74,0,0,0,0
0,0,0,-0.527872443199158,"75p-100p",11,74,0,0,0,0
0,0,0,-0.546396017074585,"75p-100p",11.5,74,0,0,0,0
0,0,0,-0.548756718635559,"50p-75p",12,74,0,0,0,0
0,0,0,-0.564257919788361,"50p-75p",12.5,74,0,0,0,1.41499996185303
0,0,0,-0.49776616692543,"75p-100p",13,74,0,0,0,0.56638902425766
0,0,0,-0.495394349098206,"75p-100p",13.5,74,0,0,0,5.08999872207642
0,0.76171875,0,-0.521019160747528,"75p-100p",14,74,0,0,0,0.940555989742279
0,2.2265625,0,-0.53434681892395,"75p-100p",14.5,74,0,0,0,5.71416711807251
0,2.2265625,0,-0.541228652000427,"75p-100p",15,74,0,0,0,0
0,0.76171875,0,-0.528455793857574,"75p-100p",15.5,74,0,0,0,0
0,0,0,-0.555599212646484,"50p-75p",-4.5,74.5,0,0,0,0
0,0,0,-0.542882740497589,"75p-100p",-4,74.5,0,0,0,0
0,0,0,-0.53299206495285,"75p-100p",-3.5,74.5,0,0,0,0
0,0,0,-0.516205549240112,"75p-100p",-3,74.5,0,0,0,0
0,0,0,-0.605669498443604,"50p-75p",-2.5,74.5,0,0,0,0
0,0.234375,0,-0.571888864040375,"50p-75p",-2,74.5,0,0,0,0
0,0.76171875,0,-0.514841258525848,"75p-100p",-1.5,74.5,0,0,0,0
0,0.76171875,0,-0.51682984828949,"75p-100p",-1,74.5,0,0,0,0
0,0.234375,0,-0.515535593032837,"75p-100p",-0.5,74.5,0,0,0,0
0,0,0,-0.466354519128799,"75p-100p",0,74.5,0,0,0,0
0,0,0,-0.513348698616028,"75p-100p",0.5,74.5,0,0,0,0
0,0,0,-0.515436232089996,"75p-100p",1,74.5,0,0,0,0
0,0,0,-0.548019886016846,"75p-100p",1.5,74.5,0,0,0,0
0,0,0,-0.588607430458069,"50p-75p",2,74.5,0,0,0,0
0,0,0,-0.566470921039581,"50p-75p",2.5,74.5,0,0,0,0
0,0,0,-0.488002002239227,"75p-100p",3,74.5,0,0,0,0
0,0,0,-0.545915246009827,"75p-100p",3.5,74.5,0,0,0,0
0,0,0,-0.554764747619629,"50p-75p",4,74.5,0,0,0,0
0,0,0,-0.557121157646179,"50p-75p",4.5,74.5,0,0,0,0
0,0,0,-0.575099766254425,"50p-75p",5,74.5,0,0,0,0
0,0,0,-0.567643523216248,"50p-75p",5.5,74.5,0,0,0,0
0,0,0,-0.552769362926483,"50p-75p",6,74.5,0,0,0,0
0,0,0,-0.564485549926758,"50p-75p",6.5,74.5,0,0,0,0
0,0,0,-0.538155674934387,"75p-100p",7,74.5,0,0,0,0
0,0.234375,0,-0.46227091550827,"75p-100p",7.5,74.5,0,0,0,0
0,0.76171875,0,-0.518656969070435,"75p-100p",8,74.5,0,0,0,0
0,0.76171875,0,-0.507084667682648,"75p-100p",8.5,74.5,0,0,0,0
0,0.234375,0,-0.553610503673553,"50p-75p",9,74.5,0,0,0,0
0,0,0,-0.557457268238068,"50p-75p",9.5,74.5,0,0,0,0
0,0,0,-0.567117154598236,"50p-75p",10,74.5,0,0,0,0
0,0,0,-0.541516065597534,"75p-100p",10.5,74.5,0,0,0,0
0,0,0,-0.536786019802094,"75p-100p",11,74.5,0,0,0,0
0,0,0,-0.572874128818512,"50p-75p",11.5,74.5,0,0,0,0
0,0,0,-0.570624232292175,"50p-75p",12,74.5,0,0,0,0
0,0,0,-0.59313428401947,"50p-75p",12.5,74.5,0,0,0,0
0,0,0,-0.543988704681396,"75p-100p",13,74.5,0,0,0,0
0,0,0,-0.541112780570984,"75p-100p",13.5,74.5,0,0,0,0
0,0.76171875,0,-0.564787983894348,"50p-75p",14,74.5,0,0,0,0
0,2.2265625,0,-0.591635704040527,"50p-75p",14.5,74.5,0,0,0,0
0,2.2265625,0,-0.549676716327667,"50p-75p",15,74.5,0,0,0,0
0,0.76171875,0,-0.52585369348526,"75p-100p",15.5,74.5,0,0,0,0
