"density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
941.8359375,183.22265625,0.929833757834164,-4.29301643371582,"0p-25p",11.5,68,10461.6590744827,17284.4802100148,24107.301345547,2070.51049804688
899.35546875,177.59765625,0.927882444666133,-4.16380786895752,"0p-25p",12,68,9989.79750741783,16504.8828383425,23019.9681692672,1482.11254882812
769.86328125,146.89453125,0.898345309259581,-3.66769027709961,"0p-25p",12.5,68,8551.4332822961,14128.4549881414,19705.4766939867,9043.4873046875
632.9296875,116.30859375,0,-3.12629222869873,"0p-25p",13,68,7030.41192749543,11615.4631845577,16200.5144416199,15097.408203125
566.25,102.5390625,0.948865564504499,-2.95053672790527,"0p-25p",13.5,68,6289.75197808886,10391.764137712,14493.7762973352,35453.6796875
635.56640625,121.46484375,0.9425863792814,-3.27960228919983,"0p-25p",14,68,7059.69988683049,11663.8519869373,16268.0040870442,26875.6875
538.59375,113.14453125,0.818244671076389,-3.07507419586182,"0p-25p",14.5,68,5982.55382684114,9884.21936608537,13785.8849053296,20409.125
0,0,0.231126090257669,-0.865853071212769,"75p-100p",-4.5,68.5,0,0,0,0
0,0,0.233639662069328,-0.922007143497467,"50p-75p",-4,68.5,0,0,0,0.592221975326538
0.76171875,0,0.243917141403793,-0.855461001396179,"75p-100p",-3.5,68.5,0,0,0,0
2.4609375,0,0.240877207836767,-0.874158680438995,"75p-100p",-3,68.5,0,0,0,0
3.45703125,0,0.229663072413095,-0.898614585399628,"50p-75p",-2.5,68.5,0,0,0,0
3.046875,0,0.241460095876571,-0.968410670757294,"50p-75p",-2,68.5,0,0,0,24.2947235107422
3.515625,0,0.215194798656957,-0.838256478309631,"75p-100p",-1.5,68.5,0,0,0,162.306106567383
5.91796875,0,0.225362922879965,-0.900538742542267,"50p-75p",-1,68.5,0,0,0,340.613616943359
6.2109375,0.234375,0.173027787803934,-0.804930090904236,"75p-100p",-0.5,68.5,0,0,0,356.026672363281
5.9765625,0.76171875,0.175554962955282,-0.915210008621216,"50p-75p",0,68.5,0,0,0,248.152221679688
12.48046875,1.9921875,0.179254801506635,-1.06549656391144,"25p-50p",0.5,68.5,138.62967418594,229.040331263728,319.450988341515,240.162490844727
19.21875,3.75,0.186074276576612,-0.926108598709106,"50p-75p",1,68.5,0,0,0,219.556106567383
16.171875,3.22265625,0.181861576425301,-1.03036558628082,"50p-75p",1.5,68.5,0,0,0,268.400817871094
9.66796875,0.99609375,0.186254925514735,-0.952706933021545,"50p-75p",2,68.5,0,0,0,116.395553588867
11.484375,2.75390625,0.190815818760048,-0.928382277488708,"50p-75p",2.5,68.5,0,0,0,210.45361328125
18.69140625,7.20703125,0.183697230686929,-0.980412364006042,"50p-75p",3,68.5,0,0,0,161.509994506836
16.875,6.2109375,0.175447962298376,-0.934943616390228,"50p-75p",3.5,68.5,0,0,0,41.2944450378418
6.73828125,1.7578125,0.174782982949825,-0.861145913600922,"75p-100p",4,68.5,0,0,0,6.76360988616943
1.7578125,0,0.173189970301562,-0.921330451965332,"50p-75p",4.5,68.5,0,0,0,0
5.2734375,0.76171875,0.173172809252052,-0.984131753444672,"50p-75p",5,68.5,0,0,0,0
11.19140625,2.2265625,0.173030572887774,-1.01606059074402,"50p-75p",5.5,68.5,0,0,0,3.02777695655823
15.41015625,2.98828125,0.173553161032915,-0.940101027488708,"50p-75p",6,68.5,0,0,0,3.96249985694885
22.96875,5.0390625,0.176714709118866,-0.984094321727753,"50p-75p",6.5,68.5,0,0,0,6.91694402694702
34.74609375,8.0859375,0.18041074382308,-1.06071782112122,"25p-50p",7,68.5,385.950219681984,637.656884691974,889.363549701964,17.7269439697266
38.0859375,8.7890625,0.179132470779585,-1.06019401550293,"25p-50p",7.5,68.5,423.048301506391,698.949367706211,974.850433906031,0
34.74609375,7.5,0.182217429423292,-1.08716666698456,"25p-50p",8,68.5,385.950219681984,637.656884691974,889.363549701964,5.16249990463257
44.12109375,8.61328125,0.180340696818579,-1.06567227840424,"25p-50p",8.5,68.5,490.085186206634,809.705959819657,1129.32673343268,2.82999992370605
78.28125,12.71484375,0.185599585562393,-1.21098780632019,"25p-50p",9,68.5,869.526970480828,1436.60977731615,2003.69258415147,0
135.8203125,19.86328125,0.17894096891226,-1.38587212562561,"25p-50p",9.5,68.5,1508.65532752587,2492.5609759123,3476.46662429874,14.3944444656372
235.25390625,41.19140625,0.17312330779346,-1.82762956619263,"0p-25p",10,68.5,2613.13681622794,4317.35647898529,6021.57614174264,20.1786117553711
405.46875,81.73828125,0.174356044072335,-2.57632327079773,"0p-25p",10.5,68.5,4503.83730219111,7441.12249927227,10378.4076963534,10.6577768325806
600.05859375,122.98828125,0.14032377538621,-3.24906992912292,"0p-25p",11,68.5,6665.28870111838,11012.2161148912,15359.1435286641,432.177795410156
748.7109375,154.6875,0.370881307591283,-3.72297406196594,"0p-25p",11.5,68.5,8316.47876407486,13740.2692623846,19164.0597606943,1101.72607421875
827.40234375,174.66796875,0.931774042087529,-4.07947587966919,"0p-25p",12,68.5,9190.56163934114,15184.4061867375,21178.2507341339,3868.27075195312
808.41796875,169.04296875,0.938864035666273,-3.97738337516785,"0p-25p",12.5,68.5,8979.68833212873,14836.006809604,20692.3252870792,3785.7607421875
614.47265625,126.26953125,0.91155878402851,-3.14965558052063,"0p-25p",13,68.5,6825.39621215003,11276.7415679,15728.0869236501,2522.26196289062
431.015625,100.546875,0.946883347615529,-2.73818683624268,"0p-25p",14.5,68.5,4787.60508597078,7909.95622899521,11032.3073720196,6874.93017578125
274.86328125,69.4921875,0,-2.21543455123901,"0p-25p",15,68.5,3053.10704979458,5044.26382139975,7035.42059300491,3551.79907226562
68.02734375,18.45703125,0,-1.14027857780457,"25p-50p",15.5,68.5,755.629350844492,1248.43110139525,1741.232851946,0
0,0,0.227876680544947,-0.871688425540924,"75p-100p",-4.5,69,0,0,0,0
0,0,0.235418986006875,-0.930054008960724,"50p-75p",-4,69,0,0,0,0.127777993679047
0.234375,0,0.236200733638326,-0.966461777687073,"50p-75p",-3.5,69,0,0,0,0
0.76171875,0,0.200871560551726,-0.877230644226074,"75p-100p",-3,69,0,0,0,1.22888898849487
0.76171875,0,0.198607380969101,-0.900089144706726,"50p-75p",-2.5,69,0,0,0,1.09694397449493
0.234375,0,0.22601292527337,-0.989289224147797,"50p-75p",-2,69,0,0,0,0.969721972942352
1.5234375,0,0.177187239269615,-0.903001964092255,"50p-75p",-1.5,69,0,0,0,2.13361096382141
4.453125,0,0.176860955664709,-0.863641142845154,"75p-100p",-1,69,0,0,0,0.866388976573944
4.453125,0,0.180873866408523,-0.942243099212646,"50p-75p",-0.5,69,0,0,0,27.3822212219238
3.28125,0,0.192434022296489,-0.888203024864197,"75p-100p",0,69,0,0,0,360.313629150391
5.91796875,0.234375,0.189796190166328,-0.856731772422791,"75p-100p",0.5,69,0,0,0,458.196105957031
8.26171875,0.76171875,0.190098028739309,-0.947812974452972,"50p-75p",1,69,0,0,0,339.858062744141
6.50390625,0.76171875,0.20164862932823,-0.954944372177124,"50p-75p",1.5,69,0,0,0,283.116119384766
3.92578125,0.234375,0.204705723474674,-0.866761922836304,"75p-100p",2,69,0,0,0,250.60417175293
5.56640625,1.7578125,0.209174077092053,-0.911725044250488,"50p-75p",2.5,69,0,0,0,263.775817871094
10.8984375,4.98046875,0.209729525584896,-0.987437784671783,"50p-75p",3,69,0,0,0,280.371398925781
10.6640625,4.6875,0.209305678060658,-0.936513304710388,"50p-75p",3.5,69,0,0,0,157.686950683594
4.27734375,1.5234375,0.210769957517875,-0.897839665412903,"50p-75p",4,69,0,0,0,42.0913887023926
1.7578125,0,0.212200397507684,-0.962416291236877,"50p-75p",4.5,69,0,0,0,0
4.74609375,0.76171875,0.209239212534403,-0.872147083282471,"75p-100p",5,69,0,0,0,0
8.90625,2.2265625,0.207227691334927,-0.950738430023193,"50p-75p",5.5,69,0,0,0,0
10.6640625,2.4609375,0.204120177469779,-0.964161515235901,"50p-75p",6,69,0,0,0,0
12.5390625,2.75390625,0.205676064215443,-1.02625143527985,"50p-75p",6.5,69,0,0,0,0
18.22265625,4.27734375,0.199768837445727,-0.936644554138184,"50p-75p",7,69,0,0,0,4.12472200393677
20.33203125,3.92578125,0.201905919112841,-1.03804385662079,"50p-75p",7.5,69,0,0,0,16.7027778625488
18.984375,3.046875,0.199555274898955,-0.987529695034027,"50p-75p",8,69,0,0,0,1.99000000953674
21.9140625,4.21875,0.198509592942486,-0.946031272411346,"50p-75p",8.5,69,0,0,0,5.3116660118103
27.0703125,4.921875,0.196668179212981,-1.06046938896179,"25p-50p",9,69,300.689715839927,496.791704431184,692.89369302244,1.69611096382141
40.95703125,4.921875,0.19633380980999,-1.05014181137085,"25p-50p",9.5,69,454.939635004565,751.639396964064,1048.33915892356,0
78.45703125,12.12890625,0.1964064945724,-1.16976773738861,"25p-50p",10,69,871.479501103165,1439.83569747479,2008.19189384642,0
150.8203125,29.12109375,0.194207837476441,-1.54741048812866,"0p-25p",10.5,69,1675.27127396531,2767.83949611659,3860.40771826788,6.24555492401123
248.671875,48.28125,0.192642290264164,-1.9588406085968,"0p-25p",11,69,2762.17998706634,4563.60171776178,6365.02344845722,18.1388893127441
362.34375,75.3515625,0.187915628170147,-2.38224196434021,"0p-25p",11.5,69,4024.81645617772,6649.69675368494,9274.57705119215,19.1624984741211
479.4140625,109.21875,0.183002873337731,-2.88240432739258,"0p-25p",12,69,5325.20185065429,8798.15957934187,12271.1173080295,19.1130542755127
535.01953125,122.578125,0.173675261799179,-3.15165996551514,"0p-25p",12.5,69,5942.85237085362,9818.62565619294,13694.3989415323,0.327221989631653
446.66015625,97.67578125,0.173544850024807,-2.84122395515442,"0p-25p",13,69,4961.38031135879,8197.06312311453,11432.7459348703,56.8549995422363
271.23046875,56.3671875,0.163120939805654,-2.1224946975708,"0p-25p",13.5,69,3012.75475026628,4977.59480478777,6942.43485930926,2254.38891601562
186.9140625,38.4375,0.161125887779578,-1.70248126983643,"0p-25p",14,69,2076.19089508521,3430.22843535817,4784.26597563114,4947.50537109375
0,0,0.197749248770854,-0.834429264068604,"75p-100p",-4.5,69.5,0,0,0,0.985278010368347
0,0,0.204477147062736,-0.830809473991394,"75p-100p",-4,69.5,0,0,0,0.767221987247467
0,0,0.229520666595754,-0.862004160881042,"75p-100p",-3.5,69.5,0,0,0,0.808332979679108
0,0,0.226385637345428,-0.932576537132263,"50p-75p",-3,69.5,0,0,0,0.449443995952606
0,0,0.221491392323477,-0.897606074810028,"75p-100p",-2.5,69.5,0,0,0,0.773055970668793
0,0,0.219230611990353,-0.89388370513916,"75p-100p",-2,69.5,0,0,0,0
0.46875,0,0.210459141887947,-0.878634214401245,"75p-100p",-1.5,69.5,0,0,0,0
1.5234375,0,0.184138605702625,-0.870658159255981,"75p-100p",-1,69.5,0,0,0,0
1.5234375,0,0.189275143184316,-0.835229992866516,"75p-100p",-0.5,69.5,0,0,0,0
1.46484375,0,0.210182334636218,-0.854946732521057,"75p-100p",0,69.5,0,0,0,0
2.98828125,0,0.212938964464275,-0.843884527683258,"75p-100p",0.5,69.5,0,0,0,92.2891693115234
3.22265625,0,0.210728153076944,-0.921147227287292,"50p-75p",1,69.5,0,0,0,234.574722290039
1.7578125,0,0.204896524238421,-0.875932991504669,"75p-100p",1.5,69.5,0,0,0,312.067230224609
0.76171875,0,0.210961817773506,-0.872967302799225,"75p-100p",2,69.5,0,0,0,276.203063964844
1.171875,0.46875,0.20855864765019,-0.839564204216003,"75p-100p",2.5,69.5,0,0,0,232.498062133789
3.046875,1.5234375,0.2122247816826,-0.95617550611496,"50p-75p",3,69.5,0,0,0,228.885559082031
3.515625,1.5234375,0.210307368641656,-0.983143925666809,"50p-75p",3.5,69.5,0,0,0,182.022506713867
3.45703125,0.46875,0.216117344113526,-0.863198637962341,"75p-100p",4,69.5,0,0,0,215.9697265625
4.74609375,0,0.21582708091563,-0.941683769226074,"50p-75p",4.5,69.5,0,0,0,203.808059692383
4.6875,0.234375,0.210895123225294,-0.978635013103485,"50p-75p",5,69.5,0,0,0,25.4308338165283
4.27734375,0.76171875,0.208870177390477,-0.894634127616882,"75p-100p",5.5,69.5,0,0,0,0
4.74609375,0.76171875,0.208431803359889,-0.974161028862,"50p-75p",6,69.5,0,0,0,0
4.39453125,0.46875,0.205670601655014,-0.836092889308929,"75p-100p",6.5,69.5,0,0,0,0
4.51171875,0.76171875,0.207186302979472,-0.936183750629425,"50p-75p",7,69.5,0,0,0,0
5.33203125,0.76171875,0.205983510931222,-0.901088237762451,"50p-75p",7.5,69.5,0,0,0,1.0161110162735
5.859375,0.46875,0.203864106495504,-0.933721780776978,"50p-75p",8,69.5,0,0,0,3.0247220993042
6.97265625,0.99609375,0.19795150506946,-0.920360207557678,"50p-75p",8.5,69.5,0,0,0,0.870832979679108
6.5625,1.2890625,0.193908189984141,-0.84424763917923,"75p-100p",9,69.5,0,0,0,1.63305604457855
5.15625,0.46875,0.194574827193364,-0.869796574115753,"75p-100p",9.5,69.5,0,0,0,3.657222032547
8.203125,0.46875,0.193619220969135,-0.938620269298553,"50p-75p",10,69.5,0,0,0,10.3186111450195
18.92578125,1.9921875,0.19560769180026,-0.958165943622589,"50p-75p",10.5,69.5,0,0,0,2.4488890171051
36.5625,4.453125,0.19156502757973,-0.985617458820343,"50p-75p",11,69.5,0,0,0,1.78277802467346
70.078125,13.88671875,0.190504200610078,-1.20443141460419,"25p-50p",11.5,69.5,778.408874771759,1286.06683657943,1793.7247983871,4.59166717529297
128.84765625,32.51953125,0.190268176692816,-1.54220175743103,"0p-25p",12,69.5,1431.20494617316,2364.59947628609,3297.99400639902,17.3199996948242
176.30859375,42.1875,0.187857837907523,-1.74199092388153,"0p-25p",12.5,69.5,1958.3882142042,3235.59791911998,4512.80762403576,14.935001373291
178.9453125,37.79296875,0.184719000430958,-1.7059633731842,"0p-25p",13,69.5,1987.67617353926,3283.98672149964,4580.29726946003,25.7349987030029
155.21484375,28.41796875,0.180943007004757,-1.56245744228363,"0p-25p",13.5,69.5,1724.08453952374,2848.4875000827,3972.89046064165,2.54305601119995
123.1640625,19.1015625,0.176509500860371,-1.35907435417175,"25p-50p",14,69.5,1368.07312271759,2260.29472448993,3152.51632626227,2.8438880443573
81.328125,11.3671875,0.174078620116727,-1.20841133594513,"25p-50p",14.5,69.5,903.370834601339,1492.52572673265,2081.68061886395,11.8136100769043
42.24609375,6.2109375,0.173161105865454,-1.00916063785553,"50p-75p",15,69.5,0,0,0,22.3622207641602
11.66015625,1.81640625,0.173664112567345,-0.994803726673126,"50p-75p",15.5,69.5,0,0,0,0
0,0,0.196127390823086,-0.846712529659271,"75p-100p",-4.5,70,0,0,0,0
0,0,0.212735873098707,-0.84936249256134,"75p-100p",-4,70,0,0,0,0
0,0,0.187557971391861,-0.958030521869659,"50p-75p",-3.5,70,0,0,0,0
0,0,0.198482339642717,-0.814509212970734,"75p-100p",-3,70,0,0,0,0
0,0,0.174658085385572,-0.870612323284149,"75p-100p",-2.5,70,0,0,0,1.16250002384186
0,0,0.177243987121874,-0.802741944789886,"75p-100p",-2,70,0,0,0,0
0,0,0.191292772323426,-0.837176859378815,"75p-100p",-1.5,70,0,0,0,0
0,0,0.198666646541904,-0.857591569423676,"75p-100p",-1,70,0,0,0,2.44722199440002
0,0,0.208668689957133,-0.918707191944122,"50p-75p",-0.5,70,0,0,0,2.13611102104187
0.234375,0,0.213153733523571,-0.90424245595932,"50p-75p",0,70,0,0,0,0
0.76171875,0,0.209897757676379,-0.935217916965485,"50p-75p",0.5,70,0,0,0,0.588889002799988
0.76171875,0,0.19955378482678,-0.827257633209229,"75p-100p",1,70,0,0,0,0
0.234375,0,0.214882187215898,-0.916802287101746,"50p-75p",1.5,70,0,0,0,102.489723205566
0,0,0.206796341894734,-0.900899887084961,"50p-75p",2,70,0,0,0,304.397766113281
0,0,0.208557594793481,-0.78811126947403,"75p-100p",2.5,70,0,0,0,114.613334655762
0.234375,0,0.209229190962898,-0.847232043743134,"75p-100p",3,70,0,0,0,79.3602752685547
2.28515625,0,0.209008521284509,-0.955662906169891,"50p-75p",3.5,70,0,0,0,85.3000030517578
6.97265625,0,0.209688863818856,-0.87128072977066,"75p-100p",4,70,0,0,0,134.50862121582
9.90234375,0,0.211894310062109,-0.867614984512329,"75p-100p",4.5,70,0,0,0,201.165832519531
6.73828125,0,0.209787356376203,-0.804741382598877,"75p-100p",5,70,0,0,0,230.03694152832
2.51953125,0,0.208066298976428,-0.909361720085144,"50p-75p",5.5,70,0,0,0,222.061386108398
2.2265625,0,0.204924501764307,-0.885287165641785,"75p-100p",6,70,0,0,0,59.4763870239258
2.2265625,0,0.201247200230034,-0.967738628387451,"50p-75p",6.5,70,0,0,0,0
0.76171875,0,0.200828810936797,-0.86438399553299,"75p-100p",7,70,0,0,0,0
0.234375,0,0.199322109691212,-0.857874810695648,"75p-100p",7.5,70,0,0,0,0
0.76171875,0,0.198139332507267,-0.905565559864044,"50p-75p",8,70,0,0,0,11.9569444656372
0.76171875,0,0.190589127968484,-0.87967574596405,"75p-100p",8.5,70,0,0,0,8.02499961853027
0.234375,0,0.187824255222422,-0.778499841690063,"75p-100p",9,70,0,0,0,6.20333385467529
0,0,0.188260111025634,-0.861408591270447,"75p-100p",9.5,70,0,0,0,7.45639038085938
0.99609375,0,0.187642035555797,-0.910971760749817,"50p-75p",10,70,0,0,0,2.93916583061218
2.98828125,0,0.189770994379812,-0.903617024421692,"50p-75p",10.5,70,0,0,0,1.99972200393677
3.22265625,0,0.189393447138989,-0.90839546918869,"50p-75p",11,70,0,0,0,0.644999980926514
4.98046875,0.76171875,0.187344272110455,-0.819685041904449,"75p-100p",11.5,70,0,0,0,0
12.59765625,2.9296875,0.185106639085953,-0.88873028755188,"75p-100p",12,70,0,0,0,0
23.203125,5.2734375,0.183661740502023,-1.01077997684479,"50p-75p",12.5,70,0,0,0,0
32.6953125,5.7421875,0.183005557727132,-1.00314116477966,"50p-75p",13,70,0,0,0,1.39611101150513
37.8515625,4.453125,0.179494336220303,-0.963256239891052,"50p-75p",13.5,70,0,0,0,16.3397235870361
43.88671875,3.984375,0.17710125467827,-1.05470144748688,"25p-50p",14,70,487.481812043518,805.404732941464,1123.32765383941,10.7536115646362
47.34375,5.2734375,0.175275961335224,-1.0674055814743,"25p-50p",14.5,70,525.881580949483,868.847829394797,1211.81407784011,9.25611114501953
31.11328125,4.21875,0.174974539870274,-1.0248875617981,"50p-75p",15,70,0,0,0,16.9238910675049
8.14453125,1.23046875,0.173022792656044,-0.918159782886505,"50p-75p",15.5,70,0,0,0,0
0,0,0.174464300144915,-0.848592579364777,"75p-100p",-4.5,70.5,0,0,0,0
0,0,0.175570386752111,-0.96932327747345,"50p-75p",-4,70.5,0,0,0,0
0,0,0.196173396047454,-0.925190925598145,"50p-75p",-3.5,70.5,0,0,0,0
0,0,0.201360563148007,-0.889603972434998,"75p-100p",-3,70.5,0,0,0,2.09500002861023
0,0,0.178373145426841,-0.920910775661469,"50p-75p",-2.5,70.5,0,0,0,0
0,0,0.191688589091769,-0.785883605480194,"75p-100p",-2,70.5,0,0,0,0
0,0,0.193728851145731,-0.818746864795685,"75p-100p",-1.5,70.5,0,0,0,0
0,0,0.186920630362979,-0.896243333816528,"75p-100p",-1,70.5,0,0,0,0
0,0,0.208947643274717,-0.804150938987732,"75p-100p",-0.5,70.5,0,0,0,0
0,0,0.198896946795774,-0.862882018089294,"75p-100p",0,70.5,0,0,0,0.885555982589722
0,0,0.218644720541724,-0.828754723072052,"75p-100p",0.5,70.5,0,0,0,0
0,0,0.19521690018371,-0.802608132362366,"75p-100p",1,70.5,0,0,0,0
0,0,0.196935117117075,-0.843641638755798,"75p-100p",1.5,70.5,0,0,0,0
0,0,0.207989048435566,-0.879793345928192,"75p-100p",2,70.5,0,0,0,73.5999984741211
0,0,0.21059032517311,-0.833570778369904,"75p-100p",2.5,70.5,0,0,0,175.370834350586
0.76171875,0,0.210984050800211,-0.8267702460289,"75p-100p",3,70.5,0,0,0,210.267227172852
3.75,0,0.204789318538815,-0.847801148891449,"75p-100p",3.5,70.5,0,0,0,147.376937866211
8.4375,0,0.206048913532079,-0.909813702106476,"50p-75p",4,70.5,0,0,0,141.589172363281
10.4296875,0,0.209880059939965,-0.938047111034393,"50p-75p",4.5,70.5,0,0,0,197.621383666992
6.73828125,0,0.206042137793904,-0.839694201946259,"75p-100p",5,70.5,0,0,0,75.4252777099609
1.9921875,0,0.205960325387363,-0.858072102069855,"75p-100p",5.5,70.5,0,0,0,75.879997253418
0.76171875,0,0.20515911642791,-0.911512732505798,"50p-75p",6,70.5,0,0,0,249.982772827148
0.76171875,0,0.200125126513863,-0.908886730670929,"50p-75p",6.5,70.5,0,0,0,159.785552978516
0.234375,0,0.19604379920147,-0.835912048816681,"75p-100p",7,70.5,0,0,0,14.8599996566772
0,0,0.193131887902435,-0.874084889888763,"75p-100p",7.5,70.5,0,0,0,0
0,0,0.19088461411362,-0.82053542137146,"75p-100p",8,70.5,0,0,0,1.66083300113678
0,0,0.188626840248613,-0.836196482181549,"75p-100p",8.5,70.5,0,0,0,0.0524999983608723
0,0,0.18555380619096,-0.79507040977478,"75p-100p",9,70.5,0,0,0,0
0,0,0.183636671656468,-0.940527677536011,"50p-75p",9.5,70.5,0,0,0,1.35638904571533
0.234375,0,0.183423099857325,-0.876495778560638,"75p-100p",10,70.5,0,0,0,0
0.76171875,0,0.183055113599063,-0.870801448822021,"75p-100p",10.5,70.5,0,0,0,1.89777791500092
0.76171875,0,0.181354423921178,-0.989394307136536,"50p-75p",11,70.5,0,0,0,0
0.9375,0.234375,0.181355498555866,-0.844886541366577,"75p-100p",11.5,70.5,0,0,0,0.64055597782135
2.28515625,0.76171875,0.180273851881141,-0.902859151363373,"50p-75p",12,70.5,0,0,0,0.851666986942291
3.45703125,0.99609375,0.179167368589872,-0.955328285694122,"50p-75p",12.5,70.5,0,0,0,0.69083297252655
5.2734375,0.99609375,0.177415392982909,-0.937636971473694,"50p-75p",13,70.5,0,0,0,1.70444393157959
7.734375,0.76171875,0.176757201602301,-0.910800635814667,"50p-75p",13.5,70.5,0,0,0,3.56833291053772
10.3125,0.46875,0.175287435617665,-1.00255751609802,"50p-75p",14,70.5,0,0,0,5.10416698455811
11.3671875,0.76171875,0.174420272625339,-0.864952445030212,"75p-100p",14.5,70.5,0,0,0,56.4736137390137
7.03125,0.76171875,0.173193995865007,-0.952091813087463,"50p-75p",15,70.5,0,0,0,49.9969444274902
1.640625,0.234375,0.173102726856806,-0.874756217002869,"75p-100p",15.5,70.5,0,0,0,0
0,0,0.173283261366819,-0.899616420269012,"50p-75p",-4.5,71,0,0,0,0
0,0,0.17423888010552,-0.907587230205536,"50p-75p",-4,71,0,0,0,0
0,0,0.173063785152139,-0.884858548641205,"75p-100p",-3.5,71,0,0,0,0
0,0,0.185024141070881,-0.906119525432587,"50p-75p",-3,71,0,0,0,0
0,0,0.184294892780022,-0.905023038387299,"50p-75p",-2.5,71,0,0,0,0
0,0,0.190992029781335,-0.820518970489502,"75p-100p",-2,71,0,0,0,0
0,0,0.189328702594711,-0.841339349746704,"75p-100p",-1.5,71,0,0,0,0
0,0,0.176927952366186,-0.901256501674652,"50p-75p",-1,71,0,0,0,2.89861106872559
0,0,0.229656991370321,-0.91496217250824,"50p-75p",-0.5,71,0,0,0,0
0,0,0.178993010171695,-0.887749552726746,"75p-100p",0,71,0,0,0,0
0,0,0.192144023231348,-0.804671585559845,"75p-100p",0.5,71,0,0,0,1.21611094474792
0,0,0.212712807515966,-0.888201951980591,"75p-100p",1,71,0,0,0,0.800832986831665
0,0,0.200289101886295,-0.953676581382751,"50p-75p",1.5,71,0,0,0,0
0,0,0.199118432879912,-0.834575414657593,"75p-100p",2,71,0,0,0,4.59250020980835
0,0,0.208298435277895,-0.823885142803192,"75p-100p",2.5,71,0,0,0,66.2961120605469
0.76171875,0,0.205080013052003,-0.803510308265686,"75p-100p",3,71,0,0,0,94.5900039672852
2.6953125,0,0.204478955833498,-0.929687440395355,"50p-75p",3.5,71,0,0,0,178.016662597656
4.74609375,0,0.20111453838238,-0.976910054683685,"50p-75p",4,71,0,0,0,81.7300033569336
5.2734375,0,0.205016236983976,-0.856808960437775,"75p-100p",4.5,71,0,0,0,93.2222213745117
3.45703125,0,0.20243076344884,-0.966402649879456,"50p-75p",5,71,0,0,0,104.896385192871
0.99609375,0,0.203294264218345,-0.989034652709961,"50p-75p",5.5,71,0,0,0,108.084167480469
0,0,0.20160407118525,-0.82261860370636,"75p-100p",6,71,0,0,0,110.119720458984
0,0,0.19971434624369,-0.882356226444244,"75p-100p",6.5,71,0,0,0,169.737503051758
0,0,0.196878043482791,-0.890241742134094,"75p-100p",7,71,0,0,0,489.669158935547
0,0,0.190543841771696,-0.902832329273224,"50p-75p",7.5,71,0,0,0,401.651672363281
0,0,0.186654431559551,-0.927428364753723,"50p-75p",8,71,0,0,0,24.8655548095703
0,0,0.184683574916148,-0.829849481582642,"75p-100p",8.5,71,0,0,0,0
0,0,0.182189884908877,-0.862539291381836,"75p-100p",9,71,0,0,0,1.13055598735809
0,0,0.179674322808873,-0.918180167675018,"50p-75p",9.5,71,0,0,0,0
0,0,0.177916940828137,-0.909088671207428,"50p-75p",10,71,0,0,0,0
0,0,0.177296595197452,-0.78811502456665,"75p-100p",10.5,71,0,0,0,0
0.46875,0.234375,0.176441618027663,-0.882670521736145,"75p-100p",11,71,0,0,0,0
1.5234375,0.76171875,0.175158980078221,-0.887946009635925,"75p-100p",11.5,71,0,0,0,3.46444487571716
1.5234375,0.76171875,0.173977103571612,-0.914535582065582,"50p-75p",12,71,0,0,0,2.33555603027344
0.46875,0.234375,0.173470367404093,-0.908514022827148,"50p-75p",12.5,71,0,0,0,1.61416697502136
0.234375,0,0.173066036960046,-0.945758402347565,"50p-75p",13,71,0,0,0,0
0.99609375,0,0.173053757210242,-0.871643543243408,"75p-100p",13.5,71,0,0,0,3.49138808250427
1.5234375,0,0.173238478279598,-0.844504952430725,"75p-100p",14,71,0,0,0,23.4152774810791
0.99609375,0,0.173501058316569,-0.985307812690735,"50p-75p",14.5,71,0,0,0,83.7216644287109
0.234375,0,0.173876934966128,-0.877240300178528,"75p-100p",15,71,0,0,0,45.4541664123535
0,0,0.174268251882334,-0.898097813129425,"50p-75p",15.5,71,0,0,0,0
0,0,0.17445465699893,-0.82848185300827,"75p-100p",-4.5,71.5,0,0,0,0
0,0,0.185207270231795,-0.810370564460754,"75p-100p",-4,71.5,0,0,0,0
0,0,0.173067448764074,-0.887486815452576,"75p-100p",-3.5,71.5,0,0,0,0
0,0,0.174308183048493,-0.83229798078537,"75p-100p",-3,71.5,0,0,0,0
0,0,0.174358954792519,-0.812112808227539,"75p-100p",-2.5,71.5,0,0,0,0
0,0,0.174382710957202,-0.875235736370087,"75p-100p",-2,71.5,0,0,0,0
0,0,0.174291479848991,-0.94445937871933,"50p-75p",-1.5,71.5,0,0,0,1.55611097812653
0,0,0.173855478807633,-0.79278564453125,"75p-100p",-1,71.5,0,0,0,0.361110985279083
0,0,0.174087467798102,-0.83423238992691,"75p-100p",-0.5,71.5,0,0,0,0
0,0,0.175962897876654,-0.894249439239502,"75p-100p",0,71.5,0,0,0,0
0,0,0.186749199738306,-0.848621845245361,"75p-100p",0.5,71.5,0,0,0,1.49722301959991
0,0,0.185657806708745,-0.873544692993164,"75p-100p",1,71.5,0,0,0,0
0,0,0.188114090703273,-0.834233462810516,"75p-100p",1.5,71.5,0,0,0,0
0,0,0.177724151194283,-0.908587455749512,"50p-75p",2,71.5,0,0,0,17.1922206878662
